Tct Id,Topic Name,LC URI,LC closeMatch,FAST_URI,FAST closeMatch,VIAF_URI,Wikidata_URI,Wikidata closeMatch
1263,Israel,http://id.loc.gov/authorities/names/n79003285,,http://id.worldcat.org/fast/1204236,,https://viaf.org/viaf/146498911,https://www.wikidata.org/entity/Q801,
1268,"other, the",,,,,,https://www.wikidata.org/entity/Q1433373,
1271,Japan -- cultural identity and nationalism,,,,,,,
1284,Japanese anime and manga -- in France,,,,,,,
1285,Japanese anime and manga -- in U.S.,,,,,,,
1289,"Jenkins, Henry",http://id.loc.gov/authorities/names/n94006407,,http://id.worldcat.org/fast/58285,,https://viaf.org/viaf/85480718,https://www.wikidata.org/entity/Q433940,
1294,Jurassic Park,http://id.loc.gov/authorities/names/n93018269,,http://id.worldcat.org/fast/1380922,,https://viaf.org/viaf/316751722,https://www.wikidata.org/entity/Q167726,
1304,Korea,http://id.loc.gov/authorities/names/n79109033,,http://id.worldcat.org/fast/1206434,,https://viaf.org/viaf/155862313,https://www.wikidata.org/entity/Q18097,
1318,Laverne and Shirley,http://id.loc.gov/authorities/names/no2016107925,,,,,https://www.wikidata.org/entity/Q1247693,
1327,localization,,,,,,https://www.wikidata.org/entity/Q17901425,
1339,Madonna,http://id.loc.gov/authorities/names/n84156128,,http://id.worldcat.org/fast/146089,,https://viaf.org/viaf/59270244,https://www.wikidata.org/entity/Q1744,
1341,marginalization,,,,,,https://www.wikidata.org/entity/Q1251431,
1357,minorities,http://id.loc.gov/authorities/subjects/sh85085792,,http://id.worldcat.org/fast/1023088,,,https://www.wikidata.org/entity/Q30103,
1361,"Mitchell, Tony",http://id.loc.gov/authorities/names/n95121667,,,,https://viaf.org/viaf/115575597,https://www.wikidata.org/entity/Q7822997,
1363,modernity,,,http://id.worldcat.org/fast/863073,closeMatch,,https://www.wikidata.org/entity/Q11084414,
1380,nationalism,http://id.loc.gov/authorities/subjects/sh85090150,,http://id.worldcat.org/fast/1033832,,,https://www.wikidata.org/entity/Q6235,
1384,Netflix,http://id.loc.gov/authorities/names/nr2007013388,,http://id.worldcat.org/fast/1788121,,https://viaf.org/viaf/110144647635343459670,https://www.wikidata.org/entity/Q907311,
1386,news reporting -- French riots coverage,,,,,,,
1402,"""Orientalism""",http://id.loc.gov/authorities/names/n99833387,,http://id.worldcat.org/fast/1048139,,,https://www.wikidata.org/entity/Q42865,
1415,Peter Pan,,,http://id.worldcat.org/fast/1059202,,,https://www.wikidata.org/entity/Q270470,
1423,poverty,http://id.loc.gov/authorities/subjects/sh85105939,,http://id.worldcat.org/fast/1074093,,,https://www.wikidata.org/entity/Q10294,
1432,Race -- issues,,,,,,,
1439,rap.,http://id.loc.gov/authorities/subjects/sh85111437,,http://id.worldcat.org/fast/1089951,,,https://www.wikidata.org/entity/Q6010,
1452,"Rose, Tricia",http://id.loc.gov/authorities/names/n93106978,,http://id.worldcat.org/fast/330959,,https://viaf.org/viaf/15020423,https://www.wikidata.org/entity/Q7841122,
1471,Sesame Street,http://id.loc.gov/authorities/names/n79065347,,http://id.worldcat.org/fast/1358157,,https://viaf.org/viaf/183875289,https://www.wikidata.org/entity/Q155629,
1473,sexism,http://id.loc.gov/authorities/subjects/sh85120678,,http://id.worldcat.org/fast/1114686,,,https://www.wikidata.org/entity/Q93200,
1488,"Spielberg, Steven",http://id.loc.gov/authorities/names/n79148103,,http://id.worldcat.org/fast/47705,,https://viaf.org/viaf/111553324,https://www.wikidata.org/entity/Q8877,
1491,"Spivak, Gayatri Chakravorty",http://id.loc.gov/authorities/names/n86109841,,http://id.worldcat.org/fast/192388,,https://viaf.org/viaf/109346071,https://www.wikidata.org/entity/Q240851,
1500,Star Trek,,,http://id.worldcat.org/fast/1360475,closeMatch,https://viaf.org/viaf/182265273,https://www.wikidata.org/entity/Q1092,
1510,Superman,http://id.loc.gov/authorities/names/n2015060724,,http://id.worldcat.org/fast/1138904,,https://viaf.org/viaf/102144782715225011327,https://www.wikidata.org/entity/Q79015,
1530,translocalism,,,,,,,
1535,"Tunstall, Jeremy",http://id.loc.gov/authorities/names/n50012788,,,,https://viaf.org/viaf/24618471,,
1536,"Twain, Mark",http://id.loc.gov/authorities/names/n79021164,,http://id.worldcat.org/fast/31622,,https://viaf.org/viaf/50566653,https://www.wikidata.org/entity/Q7245,
1537,21 Jump Street,http://id.loc.gov/authorities/names/no2010024479,,,,https://viaf.org/viaf/293157596,https://www.wikidata.org/entity/Q214016,
1547,United States -- foreign media consumption,,,,,,,
1548,United States -- global imagination of,,,,,,,
1549,United States -- global influence of popular culture,,,,,,,
1553,"United States -- as ""the West""",,,,,,,
1558,Voltaire,http://id.loc.gov/authorities/names/n80126267,,http://id.worldcat.org/fast/61549,,https://viaf.org/viaf/36925746,https://www.wikidata.org/entity/Q9068,
1562,"West, the (Westernism, Westernness)",,,,,,https://www.wikidata.org/entity/Q160381,closeMatch
1564,"West Wing, The",,,http://id.worldcat.org/fast/1393773,,https://viaf.org/viaf/291218798,https://www.wikidata.org/entity/Q3577037,
1568,"Wizard of Oz, The",http://id.loc.gov/authorities/names/n88179164,,,,https://viaf.org/viaf/316753484,https://www.wikidata.org/entity/Q193695,
1576,X-Men,,,,,,https://www.wikidata.org/entity/Q43230964,
1591,"Bakhtin, Mikhail",http://id.loc.gov/authorities/names/n80053231,,http://id.worldcat.org/fast/54331,,https://viaf.org/viaf/88958796,https://www.wikidata.org/entity/Q185375,
1595,"Berlin, James",http://id.loc.gov/authorities/names/n83168193,,http://id.worldcat.org/fast/117464,,https://viaf.org/viaf/70309500,https://www.wikidata.org/entity/Q6128030,
1610,communities of practice,http://id.loc.gov/authorities/subjects/sh2005000378,,http://id.worldcat.org/fast/1736508,,,https://www.wikidata.org/entity/Q936635,
1613,copyright,http://id.loc.gov/authorities/subjects/sh85032446,,http://id.worldcat.org/fast/878706,,,https://www.wikidata.org/entity/Q12948581,
1615,"Cunningham, Ward",http://id.loc.gov/authorities/names/n00016439,,http://id.worldcat.org/fast/1560226,,https://viaf.org/viaf/20913117,https://www.wikidata.org/entity/Q7637,
1617,del.icio.us,,,,,,https://www.wikidata.org/entity/Q329192,
1618,"Diderot, Denis",http://id.loc.gov/authorities/names/n79081610,,http://id.worldcat.org/fast/39603,,https://viaf.org/viaf/54146831,https://www.wikidata.org/entity/Q448,
1622,"Emerson, Ralph Waldo",http://id.loc.gov/authorities/names/n78085476,,http://id.worldcat.org/fast/28085,,https://viaf.org/viaf/27079964,https://www.wikidata.org/entity/Q48226,
1627,Flickr,http://id.loc.gov/authorities/names/n2006084612,,http://id.worldcat.org/fast/1782335,,,https://www.wikidata.org/entity/Q103204,
1641,"Howard, Rebecca Moore",http://id.loc.gov/authorities/names/n95080982,,,,https://viaf.org/viaf/19845730,,
1651,"Lanham, Richard",http://id.loc.gov/authorities/names/n79096866,,,,https://viaf.org/viaf/109013618,https://www.wikidata.org/entity/Q2175169,
1653,"Lather, Patti",http://id.loc.gov/authorities/names/n84121256,,,,https://viaf.org/viaf/93374617,,
1655,"Lessig, Lawrence",http://id.loc.gov/authorities/names/no99044097,,,,https://viaf.org/viaf/40280446,https://www.wikidata.org/entity/Q217790,
1660,"Lyotard, Jean-Francois",http://id.loc.gov/authorities/names/n50037407,,http://id.worldcat.org/fast/1716595,,https://viaf.org/viaf/108393539,https://www.wikidata.org/entity/Q193257,
1662,"McLuhan, Marshall",http://id.loc.gov/authorities/names/n80126329,,http://id.worldcat.org/fast/61566,,https://viaf.org/viaf/14198,https://www.wikidata.org/entity/Q193871,
1668,nature,http://id.loc.gov/authorities/subjects/sh85090277,,http://id.worldcat.org/fast/1034561,,,https://www.wikidata.org/entity/Q7860,
1704,University of Illinois at Chicago Department of Communication,,,,,,,
1705,USA Today,http://id.loc.gov/authorities/names/no98023753,,http://id.worldcat.org/fast/1366791,,https://viaf.org/viaf/185592886,https://www.wikidata.org/entity/Q39681,
1709,"Wenger, Etienne",http://id.loc.gov/authorities/names/n86058316,,,,https://viaf.org/viaf/85277258,https://www.wikidata.org/entity/Q124162,
1713,Wikipedia,http://id.loc.gov/authorities/names/no2008072801,,http://id.worldcat.org/fast/1795979,,,https://www.wikidata.org/entity/Q52,
1728,wikis,http://id.loc.gov/authorities/subjects/sh00004800,,http://id.worldcat.org/fast/1175035,,,https://www.wikidata.org/entity/Q171,
1730,"Wikis -- Biotechnology: Academic, Government & Industry Interactions and Tensions wiki of Harvard University",,,,,,,
1741,Wikis -- Digital Journalism In-Class Wiki of Stanford University,,,,,,,
1745,Wikis -- English 1131: Writing through Media at the University of Florida,,,,,,,
1746,Wikis -- English 2210: Technical Writing at the University of Florida,,,,,,,
1747,Wikis -- English 2300: Film Analysis at the University of Florida,,,,,,,
1749,"Wikis -- Eukaryotic Genetics and Molecular Biology wiki of the University of Maryland, Baltimore County",,,,,,,
1753,Wikis -- Holocaust Wiki Project of San Diego State University and West Hills High School,,,,,,,
1754,Wikis -- Hurricane Digital Memory Bank of George Mason University,,,,,,,
1762,Wikis -- physics lab wiki of McGill University,,,,,,,
1771,Wikis -- Sacred Gotham wiki of Columbia University,,,,,,,
1777,Wikis -- Teaching English Language Arts wiki of the University of British Columbia,,,,,,,
1791,Amnesty International,http://id.loc.gov/authorities/names/n79055337,,http://id.worldcat.org/fast/532847,,https://viaf.org/viaf/141290649,https://www.wikidata.org/entity/Q42970,
1792,architecture,http://id.loc.gov/authorities/subjects/sh85006611,,http://id.worldcat.org/fast/813346,,,https://www.wikidata.org/entity/Q12271,
1803,"Beijing, failed 2000 bid",,,,,,,
1820,Beijing Olympic Bid Committee (BOBICO),,,,,,,
1822,Beijing Organizing Committee for the Games of the XXIX Olympiad (BOCOG),,,,,,,
1825,Boycotts,http://id.loc.gov/authorities/subjects/sh85016199,,http://id.worldcat.org/fast/837348,,,https://www.wikidata.org/entity/Q179366,
1852,Coca-Cola,http://id.loc.gov/authorities/names/n80020347,,http://id.worldcat.org/fast/541496,,https://viaf.org/viaf/144240631,https://www.wikidata.org/entity/Q3295867,
1854,Cold War,http://id.loc.gov/authorities/subjects/sh88005637,,http://id.worldcat.org/fast/1754978,,,https://www.wikidata.org/entity/Q8683,
1857,communism,http://id.loc.gov/authorities/subjects/sh85029120,,http://id.worldcat.org/fast/870421,,,https://www.wikidata.org/entity/Q6186,
1859,Construction -- in Beijing,,,,,,,
1863,Darfur,http://id.loc.gov/authorities/names/n80034964,,http://id.worldcat.org/fast/1208115,,https://viaf.org/viaf/158033834,https://www.wikidata.org/entity/Q46733,
1868,Sudan,http://id.loc.gov/authorities/names/n79022301,,http://id.worldcat.org/fast/1204591,,https://viaf.org/viaf/150756275,https://www.wikidata.org/entity/Q1049,
1869,"Dayan, Daniel",http://id.loc.gov/authorities/names/n84076315,,,,https://viaf.org/viaf/112504833,https://www.wikidata.org/entity/Q5216940,
1870,democracy,http://id.loc.gov/authorities/subjects/sh85036647,,http://id.worldcat.org/fast/890077,,,https://www.wikidata.org/entity/Q7174,
1878,Environments,,,,,,https://www.wikidata.org/entity/Q2249676,
1879,pollution,http://id.loc.gov/authorities/subjects/sh85104530,,http://id.worldcat.org/fast/1070069,,,https://www.wikidata.org/entity/Q58734,
1902,Hijacking,,,,,,https://www.wikidata.org/entity/Q1933595,
1904,"Hitler, Adolf",http://id.loc.gov/authorities/names/n79046200,,http://id.worldcat.org/fast/34591,,https://viaf.org/viaf/38190770,https://www.wikidata.org/entity/Q352,
1906,Hollywood,,,,,,https://www.wikidata.org/entity/Q380675,
1911,human rights,http://id.loc.gov/authorities/subjects/sh85026379,,http://id.worldcat.org/fast/963285,,,https://www.wikidata.org/entity/Q8458,
1917,Human Rights Watch,http://id.loc.gov/authorities/names/n88622031,,http://id.worldcat.org/fast/634890,,https://viaf.org/viaf/309563566,https://www.wikidata.org/entity/Q187052,
1919,modernization,,,,,,https://www.wikidata.org/entity/Q878526,
1923,Olympic Charter,,,http://id.worldcat.org/fast/1399877,,,https://www.wikidata.org/entity/Q877541,
1924,International Olympic Committee (IOC) -- and Beijing's 2000 bid,,,,,,,
1925,International Olympic Committee (IOC) -- and Beijing's 2008 bid,,,,,,,
1932,International Olympic Committee (IOC) -- and human rights,,,,,,,
1936,International Olympic Committee (IOC) -- and London 2012 bid,,,,,,,
1943,International Olympic Committee (IOC) -- and Taiwan's membership,,,,,,,
1949,International Olympic Committee (IOC),http://id.loc.gov/authorities/names/n80125398,,,,https://viaf.org/viaf/158842742,https://www.wikidata.org/entity/Q40970,
1951,Intellectual Property Rights (IPR),,,,,,,
1962,"Liu Qi, as Beijing Olympic Organizing Committee head",,,,,,,
1974,"Tze-tung, Mao",http://id.loc.gov/authorities/names/n78087649,,http://id.worldcat.org/fast/28307,,,https://www.wikidata.org/entity/Q5816,
1975,McDonald's,http://id.loc.gov/authorities/names/n50000582,,http://id.worldcat.org/fast/510214,,https://viaf.org/viaf/136891459,https://www.wikidata.org/entity/Q38076,
1978,Media events,,,,,,https://www.wikidata.org/entity/Q1457237,
2002,Nonaccredited Media Centers (NAMCs),,,,,,,
2006,Nationalism -- and Beijing's failed bid for 2000 Olympics,,,,,,,
2009,Germany -- Nazi regime,http://id.loc.gov/authorities/subjects/sh85054594,,,,,https://www.wikidata.org/entity/Q7318,
2020,Nike,http://id.loc.gov/authorities/names/n91058459,,http://id.worldcat.org/fast/668131,,https://viaf.org/viaf/137244892,https://www.wikidata.org/entity/Q483915,
2024,Soft power,,,,,,https://www.wikidata.org/entity/Q1143951,
2027,"One World, One Dream",,,,,,,
2030,Paris,http://id.loc.gov/authorities/names/n79058874,,http://id.worldcat.org/fast/1205283,,https://viaf.org/viaf/158822968,https://www.wikidata.org/entity/Q90,
2055,Seoul 1988,http://id.loc.gov/authorities/names/n85274920,,,,https://viaf.org/viaf/12144647637806566094,https://www.wikidata.org/entity/Q8470,
2056,Shanghai,http://id.loc.gov/authorities/names/n79063254,,http://id.worldcat.org/fast/1205418,,https://viaf.org/viaf/159059201,https://www.wikidata.org/entity/Q8686,
2073,Tiananmen Square -- and 1989,http://id.loc.gov/authorities/subjects/sh89004135,closeMatch,,,,https://www.wikidata.org/entity/Q99717,
2076,Tibet,http://id.loc.gov/authorities/names/n2011015804,,http://id.worldcat.org/fast/1758817,,https://viaf.org/viaf/147680426,https://www.wikidata.org/entity/Q17252,
2078,Tokyo,http://id.loc.gov/authorities/names/n79034998,,http://id.worldcat.org/fast/1204835,,https://viaf.org/viaf/134092569,https://www.wikidata.org/entity/Q7473516,
2079,Tokyo -- 1964 Games,http://id.loc.gov/authorities/names/n86097973,,,,https://viaf.org/viaf/151355512,https://www.wikidata.org/entity/Q8420,
2098,"Weber, Max",http://id.loc.gov/authorities/names/n79043351,,http://id.worldcat.org/fast/34097,,https://viaf.org/viaf/100180950,https://www.wikidata.org/entity/Q9387,
2112,actor-network theory (ANT),http://id.loc.gov/authorities/subjects/sh2005001263,,,,,,
2113,Actor-network theory -- Cf. network-society theory (Castells),,,,,,,
2116,Africa,http://id.loc.gov/authorities/subjects/sh85001531,,http://id.worldcat.org/fast/1239509,,https://viaf.org/viaf/173744536,https://www.wikidata.org/entity/Q15,
2117,"Arab, Arabic",,,,,,,
2121,Asia,http://id.loc.gov/authorities/subjects/sh85008606,,http://id.worldcat.org/fast/1240495,,,https://www.wikidata.org/entity/Q48,
2122,Asia -- East Asia,http://id.loc.gov/authorities/subjects/sh85040525,,http://id.worldcat.org/fast/1243628,,https://viaf.org/viaf/242096683,https://www.wikidata.org/entity/Q27231,
2123,Asia -- South Asia,,,http://id.worldcat.org/fast/1244520,,https://viaf.org/viaf/254470885,https://www.wikidata.org/entity/Q771405,
2124,Asia -- Southeast Asia,http://id.loc.gov/authorities/subjects/sh85008627,,http://id.worldcat.org/fast/1240499,,,https://www.wikidata.org/entity/Q11708,
2129,Beijing,http://id.loc.gov/authorities/names/n79076155,,http://id.worldcat.org/fast/1205740,,https://viaf.org/viaf/312565158,https://www.wikidata.org/entity/Q956,
2130,"Benjamin, Walter",http://id.loc.gov/authorities/names/n80036695,,http://id.worldcat.org/fast/52359,,https://viaf.org/viaf/46757196,https://www.wikidata.org/entity/Q61078,
2134,blockbusters,,,http://id.worldcat.org/fast/1201968,,,https://www.wikidata.org/entity/Q505119,
2135,Hollywood films,,,,,,,
2139,Brazil,http://id.loc.gov/authorities/names/n79128015,,http://id.worldcat.org/fast/1206830,,https://viaf.org/viaf/142985214,https://www.wikidata.org/entity/Q155,
2140,"Cameron, James",http://id.loc.gov/authorities/names/n91061506,,http://id.worldcat.org/fast/287689,,https://viaf.org/viaf/106079065,https://www.wikidata.org/entity/Q42574,
2141,Canada,http://id.loc.gov/authorities/names/n79007233,,http://id.worldcat.org/fast/1204310,,https://viaf.org/viaf/136600716,https://www.wikidata.org/entity/Q16,
2146,Case study,http://id.loc.gov/authorities/subjects/sh99001484,,http://id.worldcat.org/fast/848153,closeMatch,,https://www.wikidata.org/entity/Q155207,
